"   Data","   Vazao (L/s)","   Succao (mca)","   Recalque (mca)","   Ligacoes "
"2015-07-09 05:00:00","2.6944444179534912","50.200000762939453","95.900001525878906","0.0"
"2015-07-09 06:00:00","2.6944444179534912","50.200000762939453","95.900001525878906","0.0"
"2015-07-09 07:00:00","2.6944444179534912","50.200000762939453","95.900001525878906","0.0"
"2015-07-09 08:00:00","2.6944444179534912","50.200000762939453","95.900001525878906","0.0"
"2015-07-09 09:00:00","2.6944444179534912","50.200000762939453","95.900001525878906","0.0"
"2015-07-09 10:00:00","2.6944444179534912","50.200000762939453","95.900001525878906","0.0"
"2015-07-09 11:00:00","2.6944444179534912","50.200000762939453","95.900001525878906","0.0"
"2015-07-09 12:00:00","2.6944444179534912","50.200000762939453","95.900001525878906","0.0"
"2015-07-09 13:00:00","2.6944444179534912","50.200000762939453","95.900001525878906","0.0"
"2015-07-09 14:00:00","0.0","0.0","0.0","0.0"
"2015-07-09 15:00:00","0.0","0.0","0.0","0.0"
"2015-07-09 16:00:00","0.0","0.0","0.0","0.0"
"2015-07-09 17:00:00","0.0","0.0","0.0","0.0"
"2015-07-09 18:00:00","0.0","0.0","0.0","0.0"
